item_id,order_id,product_id,product_name,category,quantity,unit_price,gst_rate,gst_amount,discount_amount,total_price
ITM0000234,ORD000092,PRD0163,Reliance Lehenga Base,Fashion,2,417,5,41.7,129.8,745.9
ITM0000235,ORD000092,PRD0828,V-Guard Car Perfume Pro,Automotive,3,8327,28,6994.68,2371.42,29604.26
ITM0000236,ORD000092,PRD0637,Bajaj Electricals Remote Control Car Base,Toys & Baby,3,2449,12,881.64,1265.12,6963.52
ITM0000237,ORD000092,PRD0550,Mivi Treadmill Pro,Sports & Fitness,3,14111,12,5079.96,5507.33,41905.63
ITM0000238,ORD000093,PRD0539,Pebble Badminton Racket Max,Sports & Fitness,2,19843,12,4762.32,3512.55,40935.77
ITM0000239,ORD000094,PRD0125,ITC Jeans Base,Fashion,3,4923,5,738.45,1653.1,13854.35
ITM0000240,ORD000094,PRD0647,Ambrane Building Blocks Plus,Toys & Baby,1,2483,12,297.96,347.32,2433.64
ITM0000241,ORD000094,PRD0561,Bajaj Electricals Football Base,Sports & Fitness,3,18851,12,6786.36,10847.93,52491.43
ITM0000242,ORD000094,PRD0226,Gizmore Rice Cooker Pro,Home & Kitchen,3,14411,12,5187.96,4196.6,44224.36
ITM0000243,ORD000095,PRD0534,Marico Badminton Racket Premium,Sports & Fitness,3,7208,12,2594.88,4123.65,20095.23
ITM0000244,ORD000095,PRD0356,Amul Children Story Ultra,Books,3,221,0,0.0,101.63,561.37
ITM0000245,ORD000096,PRD0957,Pebble Whiteboard Max,Office Supplies,2,7404,18,2665.44,2093.33,15380.11
ITM0000246,ORD000096,PRD0244,Godrej Air Purifier Base,Home & Kitchen,1,23573,12,2828.76,4331.24,22070.52
ITM0000247,ORD000096,PRD0366,Usha Engineering Book Lite,Books,2,1391,0,0.0,450.04,2331.96
ITM0000248,ORD000097,PRD0597,Syska Resistance Band Plus,Sports & Fitness,1,46755,12,5610.6,3116.38,49249.22
ITM0000249,ORD000097,PRD0307,Ambrane Fiction Novel Lite,Books,1,1256,0,0.0,141.72,1114.28
ITM0000250,ORD000098,PRD0923,HCL Printer Paper Max,Office Supplies,1,1993,18,358.74,109.39,2242.35
ITM0000251,ORD000098,PRD0569,Bajaj Electricals Football Lite,Sports & Fitness,1,1867,12,224.04,17.09,2073.95
ITM0000252,ORD000099,PRD0747,Reliance Atta Classic,Grocery,3,1382,0,0.0,317.64,3828.36
ITM0000253,ORD000099,PRD0241,ITC Air Purifier Elite,Home & Kitchen,1,18786,12,2254.32,2231.41,18808.91
ITM0000254,ORD000100,PRD0713,Polycab Organic Dal Plus,Grocery,3,1464,0,0.0,76.97,4315.03
ITM0000255,ORD000100,PRD0215,Noise Mixer Grinder Standard,Home & Kitchen,3,16263,12,5854.68,6928.37,47715.31
ITM0000256,ORD000101,PRD0863,Bajaj Electricals Bike Lock Ultra,Automotive,1,2610,28,730.8,102.39,3238.41
ITM0000257,ORD000101,PRD0196,Titan Sports Shoes Plus,Fashion,3,10793,5,1618.95,3663.7,30334.25
ITM0000258,ORD000101,PRD0004,Godrej Smartphone Elite,Electronics,2,113203,18,40753.08,43160.18,223998.9
ITM0000259,ORD000101,PRD0340,HDFC Cookbook Lite,Books,3,895,0,0.0,55.88,2629.12
ITM0000260,ORD000102,PRD0810,Portronics Car Cover Base,Automotive,1,9332,28,2612.96,336.25,11608.71
ITM0000261,ORD000102,PRD0921,Finolex Printer Paper Base,Office Supplies,3,5586,18,3016.44,2161.67,17612.77
ITM0000262,ORD000102,PRD0483,Maruti Lipstick Plus,Beauty & Health,3,2800,18,1512.0,955.63,8956.37
ITM0000263,ORD000103,PRD0861,Pebble Bike Lock Ultra,Automotive,2,5997,28,3358.32,302.85,15049.47
ITM0000264,ORD000103,PRD0659,V-Guard Puzzle Set Lite,Toys & Baby,3,2614,12,941.04,422.9,8360.14
ITM0000265,ORD000104,PRD0300,ITC Curtains Ultra,Home & Kitchen,2,216,12,51.84,26.09,457.75
ITM0000266,ORD000104,PRD0416,Havells Hair Oil Premium,Beauty & Health,3,1858,18,1003.32,7.53,6569.79
ITM0000267,ORD000105,PRD0861,Pebble Bike Lock Ultra,Automotive,3,5997,28,5037.48,1278.68,21749.8
ITM0000268,ORD000105,PRD0143,V-Guard Ethnic Dress Base,Fashion,3,12193,5,1828.95,5485.09,32922.86
ITM0000269,ORD000105,PRD0106,Amul Men Kurta Lite,Fashion,2,1102,5,110.2,406.24,1907.96
ITM0000270,ORD000106,PRD0007,Amul Smartphone Premium,Electronics,3,75798,18,40930.92,6272.27,262052.65
ITM0000271,ORD000107,PRD0522,HCL Cricket Bat Ultra,Sports & Fitness,3,40989,12,14756.04,949.21,136773.83
ITM0000272,ORD000107,PRD0611,Syska Educational Toy Elite,Toys & Baby,1,4215,12,505.8,500.75,4220.05
ITM0000273,ORD000108,PRD0152,V-Guard Formal Shirt Plus,Fashion,2,12020,5,1202.0,3402.24,21839.76
ITM0000274,ORD000108,PRD0558,Noise Cycle Lite,Sports & Fitness,3,8636,12,3108.96,559.5,28457.46
ITM0000275,ORD000109,PRD0853,V-Guard Car Seat Cover Standard,Automotive,3,7148,28,6004.32,4096.72,23351.6
ITM0000276,ORD000110,PRD0198,Pidilite Sports Shoes Standard,Fashion,2,2967,5,296.7,1155.52,5075.18
ITM0000277,ORD000110,PRD0030,Infosys Tablet Elite,Electronics,1,58218,18,10479.24,7180.17,61517.07
ITM0000278,ORD000111,PRD0596,Voltas Resistance Band Pro,Sports & Fitness,2,45453,12,10908.72,6179.87,95634.85
ITM0000279,ORD000111,PRD0052,Gizmore Bluetooth Speaker Ultra,Electronics,2,42704,18,15373.44,10698.57,90082.87
ITM0000280,ORD000111,PRD0057,Orient Bluetooth Speaker Max,Electronics,1,59826,18,10768.68,2325.62,68269.06
ITM0000281,ORD000112,PRD0064,boAt Power Bank Max,Electronics,1,42630,18,7673.4,277.75,50025.65
ITM0000282,ORD000112,PRD0938,ITC File Folder Base,Office Supplies,3,6304,18,3404.16,3552.45,18763.71
ITM0000283,ORD000112,PRD0252,Syska Ceiling Fan Ultra,Home & Kitchen,2,23389,12,5613.36,1084.36,51307.0
ITM0000284,ORD000112,PRD0558,Noise Cycle Lite,Sports & Fitness,3,8636,12,3108.96,3901.71,25115.25
ITM0000285,ORD000113,PRD0306,Ambrane Fiction Novel Plus,Books,3,527,0,0.0,188.6,1392.4
ITM0000286,ORD000113,PRD0253,Bajaj Ceiling Fan Plus,Home & Kitchen,1,21289,12,2554.68,2127.13,21716.55
ITM0000287,ORD000114,PRD0054,Zebronics Bluetooth Speaker Standard,Electronics,1,116026,18,20884.68,6540.86,130369.82
ITM0000288,ORD000114,PRD0080,Ambrane Smartwatch Pro,Electronics,1,4997,18,899.46,681.6,5214.86
ITM0000289,ORD000114,PRD0274,Infosys LED Bulb Lite,Home & Kitchen,2,5254,12,1260.96,754.04,11014.92
ITM0000290,ORD000115,PRD0415,Voltas Hair Oil Lite,Beauty & Health,3,1736,18,937.44,310.29,5835.15
ITM0000291,ORD000115,PRD0896,Wipro Engine Oil Plus,Automotive,3,8083,28,6789.72,3965.78,27072.94
ITM0000292,ORD000116,PRD0419,Hero Hair Oil Premium,Beauty & Health,1,471,18,84.78,74.15,481.63
ITM0000293,ORD000116,PRD0138,boAt T-Shirt Plus,Fashion,2,10631,5,1063.1,1289.17,21035.93
ITM0000294,ORD000116,PRD0862,Ambrane Bike Lock Base,Automotive,1,6220,28,1741.6,990.37,6971.23
ITM0000295,ORD000116,PRD0883,Wipro LED Car Lights Max,Automotive,2,9244,28,5176.64,3277.62,20387.02
ITM0000296,ORD000117,PRD0703,Asian Paints Basmati Rice Classic,Grocery,1,357,0,0.0,18.29,338.71
ITM0000297,ORD000117,PRD0630,Bajaj Electricals Soft Toy Lite,Toys & Baby,2,959,12,230.16,60.9,2087.26
ITM0000298,ORD000117,PRD0574,Berger Swimming Goggles Plus,Sports & Fitness,3,37991,12,13676.76,16681.61,110968.15
ITM0000299,ORD000117,PRD0652,Tata Puzzle Set Max,Toys & Baby,3,1894,12,681.84,529.17,5834.67
ITM0000300,ORD000118,PRD0113,Mahindra Women Saree Classic,Fashion,1,10877,5,543.85,229.42,11191.43
ITM0000301,ORD000118,PRD0003,Fire-Boltt Smartphone Max,Electronics,3,118800,18,64152.0,54438.1,366113.9
ITM0000302,ORD000118,PRD0678,Voltas Diaper Lite,Toys & Baby,3,3588,12,1291.68,1134.55,10921.13
ITM0000303,ORD000119,PRD0800,Bajaj Spice Kit Pro,Grocery,3,1419,0,0.0,51.75,4205.25
ITM0000304,ORD000119,PRD0068,Maruti Power Bank Base,Electronics,2,6907,18,2486.52,1082.97,15217.55
ITM0000305,ORD000119,PRD0265,Finolex Table Fan Premium,Home & Kitchen,1,1867,12,224.04,215.21,1875.83
ITM0000306,ORD000120,PRD0438,Mahindra Sunscreen Elite,Beauty & Health,1,520,18,93.6,30.69,582.91
ITM0000307,ORD000120,PRD0637,Bajaj Electricals Remote Control Car Base,Toys & Baby,1,2449,12,293.88,186.78,2556.1
ITM0000308,ORD000120,PRD0085,Amul Camera Base,Electronics,3,31457,18,16986.78,16944.0,94413.78
ITM0000309,ORD000121,PRD0861,Pebble Bike Lock Ultra,Automotive,2,5997,28,3358.32,133.57,15218.75
ITM0000310,ORD000121,PRD0489,Finolex Lipstick Premium,Beauty & Health,2,221,18,79.56,3.22,518.34
ITM0000311,ORD000121,PRD0239,Voltas Water Purifier Standard,Home & Kitchen,1,9432,12,1131.84,28.78,10535.06
ITM0000312,ORD000121,PRD0564,Polycab Football Pro,Sports & Fitness,2,35620,12,8548.8,4264.1,75524.7
ITM0000313,ORD000122,PRD0514,Mahindra Dumbbells Base,Sports & Fitness,1,38278,12,4593.36,1302.24,41569.12
ITM0000314,ORD000122,PRD0237,Syska Water Purifier Lite,Home & Kitchen,3,22979,12,8272.44,8312.79,68896.65
ITM0000315,ORD000123,PRD0618,Pidilite Educational Toy Standard,Toys & Baby,3,3800,12,1368.0,2267.89,10500.11
ITM0000316,ORD000123,PRD0501,Usha Yoga Mat Elite,Sports & Fitness,2,25568,12,6136.32,6267.05,51005.27
ITM0000317,ORD000124,PRD0394,Ambrane Biography Standard,Books,3,467,0,0.0,233.45,1167.55
ITM0000318,ORD000124,PRD0384,Mahindra History Book Plus,Books,3,1325,0,0.0,741.21,3233.79
ITM0000319,ORD000125,PRD0219,Havells Mixer Grinder Standard,Home & Kitchen,3,12669,12,4560.84,3631.91,38935.93
ITM0000320,ORD000125,PRD0299,Hindusta Unilever Curtains Max,Home & Kitchen,2,12431,12,2983.44,1174.99,26670.45
ITM0000321,ORD000125,PRD0741,Tata Atta Base,Grocery,2,1105,0,0.0,353.3,1856.7
ITM0000322,ORD000125,PRD0327,Voltas MBA Textbook Classic,Books,3,864,0,0.0,250.54,2341.46
ITM0000323,ORD000126,PRD0859,ITC Car Seat Cover Max,Automotive,3,991,28,832.44,385.53,3419.91
ITM0000324,ORD000126,PRD0637,Bajaj Electricals Remote Control Car Base,Toys & Baby,2,2449,12,587.76,906.43,4579.33
ITM0000325,ORD000126,PRD0973,Hindusta Unilever Office Chair Base,Office Supplies,1,6458,18,1162.44,474.71,7145.73
ITM0000326,ORD000126,PRD0236,Polycab Water Purifier Lite,Home & Kitchen,2,11101,12,2664.24,3582.51,21283.73
ITM0000327,ORD000127,PRD0889,Asian Paints LED Car Lights Classic,Automotive,2,5648,28,3162.88,886.93,13571.95
ITM0000328,ORD000127,PRD0501,Usha Yoga Mat Elite,Sports & Fitness,1,25568,12,3068.16,943.08,27693.08
ITM0000329,ORD000127,PRD0130,Hindusta Unilever Jeans Ultra,Fashion,3,11126,5,1668.9,1563.42,33483.48
ITM0000330,ORD000127,PRD0767,boAt Dry Fruits Mix Classic,Grocery,3,448,0,0.0,30.88,1313.12
ITM0000331,ORD000128,PRD0945,Gizmore Stapler Lite,Office Supplies,3,6477,18,3497.58,1214.55,21714.03
ITM0000332,ORD000128,PRD0188,Reliance Kurti Standard,Fashion,2,12398,5,1239.8,3301.76,22734.04
ITM0000333,ORD000129,PRD0391,Reliance Biography Classic,Books,1,344,0,0.0,56.9,287.1
ITM0000334,ORD000129,PRD0387,HCL History Book Pro,Books,3,761,0,0.0,135.69,2147.31
ITM0000335,ORD000129,PRD0637,Bajaj Electricals Remote Control Car Base,Toys & Baby,1,2449,12,293.88,164.02,2578.86
ITM0000336,ORD000130,PRD0373,Portronics Medical Guide Pro,Books,3,184,0,0.0,18.78,533.22
ITM0000337,ORD000131,PRD0444,Crossbeats Multivitamins Premium,Beauty & Health,1,2116,18,380.88,76.67,2420.21
ITM0000338,ORD000131,PRD0191,Amul Sports Shoes Standard,Fashion,2,8684,5,868.4,1822.47,16413.93
ITM0000339,ORD000132,PRD0145,V-Guard Ethnic Dress Pro,Fashion,2,6557,5,655.7,208.24,13561.46
ITM0000340,ORD000132,PRD0903,Polycab Notebook Set Standard,Office Supplies,2,285,18,102.6,82.61,589.99
ITM0000341,ORD000133,PRD0679,Mivi Diaper Pro,Toys & Baby,1,4549,12,545.88,311.43,4783.45
ITM0000342,ORD000133,PRD0457,Havells Protein Powder Ultra,Beauty & Health,2,1931,18,695.16,285.75,4271.41
ITM0000343,ORD000134,PRD0753,Asian Paints Honey Pro,Grocery,3,1239,0,0.0,439.43,3277.57
ITM0000344,ORD000134,PRD0626,Titan Soft Toy Max,Toys & Baby,1,857,12,102.84,86.9,872.94
ITM0000345,ORD000134,PRD0973,Hindusta Unilever Office Chair Base,Office Supplies,2,6458,18,2324.88,316.16,14924.72
ITM0000346,ORD000134,PRD0303,Reliance Fiction Novel Lite,Books,2,1345,0,0.0,282.88,2407.12
ITM0000347,ORD000135,PRD0803,Gizmore Car Cover Elite,Automotive,1,4809,28,1346.52,290.1,5865.42
ITM0000348,ORD000135,PRD0197,Ambrane Sports Shoes Base,Fashion,3,12514,5,1877.1,3834.48,35584.62
ITM0000349,ORD000135,PRD0106,Amul Men Kurta Lite,Fashion,3,1102,5,165.3,269.38,3201.92
ITM0000350,ORD000135,PRD0290,Ambrane Bedsheet Set Classic,Home & Kitchen,1,4550,12,546.0,197.96,4898.04
ITM0000351,ORD000136,PRD0991,Noise Pen Drive Lite,Office Supplies,3,7424,18,4008.96,4373.35,21907.61
ITM0000352,ORD000136,PRD0738,Mivi Cold Pressed Oil Plus,Grocery,2,1802,0,0.0,262.18,3341.82
ITM0000353,ORD000137,PRD0599,Bajaj Electricals Resistance Band Ultra,Sports & Fitness,2,19581,12,4699.44,7469.83,36391.61
ITM0000354,ORD000138,PRD0767,boAt Dry Fruits Mix Classic,Grocery,3,448,0,0.0,257.85,1086.15
ITM0000355,ORD000138,PRD0932,Zebronics File Folder Lite,Office Supplies,2,1865,18,671.4,35.14,4366.26
ITM0000356,ORD000139,PRD0232,Hindusta Unilever Water Purifier Classic,Home & Kitchen,2,3699,12,887.76,1283.47,7002.29
ITM0000357,ORD000139,PRD0196,Titan Sports Shoes Plus,Fashion,2,10793,5,1079.3,2082.34,20582.96
ITM0000358,ORD000139,PRD0799,Bajaj Spice Kit Lite,Grocery,1,1173,0,0.0,215.31,957.69
ITM0000359,ORD000140,PRD0096,Godrej Router Base,Electronics,3,19337,18,10441.98,5596.4,62856.58
ITM0000360,ORD000140,PRD0922,Havells Printer Paper Elite,Office Supplies,3,3022,18,1631.88,656.0,10041.88
ITM0000361,ORD000140,PRD0531,Hindusta Unilever Badminton Racket Standard,Sports & Fitness,3,23358,12,8408.88,3240.52,75242.36
ITM0000362,ORD000140,PRD0560,Crompton Cycle Plus,Sports & Fitness,2,7453,12,1788.72,1692.5,15002.22
ITM0000363,ORD000141,PRD0467,Titan Essential Oil Classic,Beauty & Health,2,772,18,277.92,217.77,1604.15
ITM0000364,ORD000141,PRD0211,Amul Mixer Grinder Base,Home & Kitchen,1,4105,12,492.6,706.83,3890.77
ITM0000365,ORD000142,PRD0589,Finolex Gym Gloves Ultra,Sports & Fitness,3,32077,12,11547.72,5509.69,102269.03
ITM0000366,ORD000142,PRD0269,Usha Table Fan Base,Home & Kitchen,1,15676,12,1881.12,2729.59,14827.53
ITM0000367,ORD000143,PRD0800,Bajaj Spice Kit Pro,Grocery,2,1419,0,0.0,96.06,2741.94
ITM0000368,ORD000143,PRD0284,Usha Bedsheet Set Premium,Home & Kitchen,3,15085,12,5430.6,2993.69,47691.91
ITM0000369,ORD000143,PRD0117,Tata Women Saree Lite,Fashion,3,13390,5,2008.5,546.65,41631.85
ITM0000370,ORD000144,PRD0969,Bajaj Calculator Base,Office Supplies,3,4255,18,2297.7,290.25,14772.45
ITM0000371,ORD000144,PRD0484,Pidilite Lipstick Elite,Beauty & Health,1,597,18,107.46,111.2,593.26
ITM0000372,ORD000144,PRD0056,Bajaj Electricals Bluetooth Speaker Elite,Electronics,3,78787,18,42544.98,44599.34,234306.64
ITM0000373,ORD000145,PRD0981,Tata Desk Lamp Elite,Office Supplies,3,491,18,265.14,5.34,1732.8
ITM0000374,ORD000145,PRD0663,Pebble Baby Stroller Pro,Toys & Baby,1,2069,12,248.28,384.77,1932.51
ITM0000375,ORD000146,PRD0766,Berger Dry Fruits Mix Plus,Grocery,2,1512,0,0.0,133.37,2890.63
ITM0000376,ORD000146,PRD0143,V-Guard Ethnic Dress Base,Fashion,1,12193,5,609.65,238.85,12563.8
ITM0000377,ORD000147,PRD0651,Fire-Boltt Puzzle Set Classic,Toys & Baby,2,1780,12,427.2,120.5,3866.7
ITM0000378,ORD000148,PRD0756,Syska Honey Classic,Grocery,1,1080,0,0.0,50.49,1029.51
ITM0000379,ORD000149,PRD0262,Ambrane Table Fan Base,Home & Kitchen,2,23985,12,5756.4,1811.95,51914.45
ITM0000380,ORD000150,PRD0921,Finolex Printer Paper Base,Office Supplies,3,5586,18,3016.44,1227.74,18546.7
ITM0000381,ORD000150,PRD0535,Usha Badminton Racket Lite,Sports & Fitness,1,40048,12,4805.76,298.29,44555.47
ITM0000382,ORD000151,PRD0294,Finolex Curtains Standard,Home & Kitchen,2,19495,12,4678.8,5763.0,37905.8
ITM0000383,ORD000151,PRD0240,Dabur Water Purifier Ultra,Home & Kitchen,1,3114,12,373.68,112.24,3375.44
ITM0000384,ORD000152,PRD0992,Noise Pen Drive Classic,Office Supplies,1,6524,18,1174.32,1208.26,6490.06
ITM0000385,ORD000152,PRD0666,Syska Baby Stroller Pro,Toys & Baby,1,1004,12,120.48,144.24,980.24
ITM0000386,ORD000152,PRD0874,Hindusta Unilever Car Vacuum Premium,Automotive,1,1814,28,507.92,247.22,2074.7
ITM0000387,ORD000153,PRD0098,Mivi Router Max,Electronics,3,103554,18,55919.16,59045.38,307535.78
ITM0000388,ORD000154,PRD0290,Ambrane Bedsheet Set Classic,Home & Kitchen,3,4550,12,1638.0,2234.27,13053.73
ITM0000389,ORD000154,PRD0858,Hindusta Unilever Car Seat Cover Pro,Automotive,3,8942,28,7511.28,2980.56,31356.72
ITM0000390,ORD000154,PRD0266,Gizmore Table Fan Max,Home & Kitchen,2,22437,12,5384.88,2350.39,47908.49
ITM0000391,ORD000155,PRD0631,Finolex Remote Control Car Plus,Toys & Baby,3,4437,12,1597.32,1994.4,12913.92
ITM0000392,ORD000155,PRD0967,Titan Calculator Classic,Office Supplies,1,7441,18,1339.38,913.39,7866.99
ITM0000393,ORD000155,PRD0399,Usha Biography Base,Books,1,1253,0,0.0,121.29,1131.71
ITM0000394,ORD000156,PRD0395,Fire-Boltt Biography Lite,Books,1,710,0,0.0,31.72,678.28
ITM0000395,ORD000156,PRD0382,Titan History Book Premium,Books,1,225,0,0.0,4.61,220.39
ITM0000396,ORD000156,PRD0092,Hero Router Premium,Electronics,1,38204,18,6876.72,3837.0,41243.72
ITM0000397,ORD000157,PRD0931,Bajaj Electricals File Folder Ultra,Office Supplies,1,1977,18,355.86,103.58,2229.28
ITM0000398,ORD000158,PRD0651,Fire-Boltt Puzzle Set Classic,Toys & Baby,3,1780,12,640.8,848.92,5131.88
ITM0000399,ORD000158,PRD0964,Hero Calculator Max,Office Supplies,3,7265,18,3923.1,1202.26,24515.84
ITM0000400,ORD000159,PRD0163,Reliance Lehenga Base,Fashion,2,417,5,41.7,149.39,726.31
ITM0000401,ORD000159,PRD0134,HCL T-Shirt Pro,Fashion,2,2499,5,249.9,824.62,4423.28
ITM0000402,ORD000160,PRD0986,HCL Desk Lamp Lite,Office Supplies,2,7915,18,2849.4,2199.39,16480.01
ITM0000403,ORD000160,PRD0559,Voltas Cycle Pro,Sports & Fitness,3,3048,12,1097.28,1056.76,9184.52
ITM0000404,ORD000160,PRD0731,ITC Cold Pressed Oil Lite,Grocery,1,1599,0,0.0,164.11,1434.89
ITM0000405,ORD000160,PRD0233,Marico Water Purifier Standard,Home & Kitchen,1,9299,12,1115.88,823.06,9591.82
ITM0000406,ORD000161,PRD0786,Dabur Turmeric Powder Premium,Grocery,1,488,0,0.0,52.65,435.35
ITM0000407,ORD000161,PRD0854,Ambrane Car Seat Cover Premium,Automotive,3,8897,28,7473.48,4128.43,30036.05
ITM0000408,ORD000162,PRD0456,Hindusta Unilever Protein Powder Max,Beauty & Health,3,2894,18,1562.76,786.38,9458.38
ITM0000409,ORD000163,PRD0340,HDFC Cookbook Lite,Books,3,895,0,0.0,365.02,2319.98
ITM0000410,ORD000163,PRD0286,Fire-Boltt Bedsheet Set Lite,Home & Kitchen,1,4364,12,523.68,566.16,4321.52
ITM0000411,ORD000164,PRD0934,boAt File Folder Lite,Office Supplies,2,3331,18,1199.16,1294.65,6566.51
ITM0000412,ORD000164,PRD0984,HCL Desk Lamp Elite,Office Supplies,2,4983,18,1793.88,1541.42,10218.46
ITM0000413,ORD000164,PRD0456,Hindusta Unilever Protein Powder Max,Beauty & Health,3,2894,18,1562.76,1175.93,9068.83
ITM0000414,ORD000165,PRD0549,Berger Treadmill Plus,Sports & Fitness,1,21195,12,2543.4,1278.02,22460.38
ITM0000415,ORD000165,PRD0447,Infosys Multivitamins Base,Beauty & Health,1,2813,18,506.34,222.82,3096.52
ITM0000416,ORD000165,PRD0461,Usha Essential Oil Classic,Beauty & Health,2,440,18,158.4,148.21,890.19
ITM0000417,ORD000165,PRD0500,Noise Face Wash Elite,Beauty & Health,2,527,18,189.72,123.19,1120.53
ITM0000418,ORD000166,PRD0404,Usha Face Cream Classic,Beauty & Health,3,2996,18,1617.84,585.91,10019.93
ITM0000419,ORD000167,PRD0940,Asian Paints File Folder Lite,Office Supplies,2,2235,18,804.6,63.74,5210.86
ITM0000420,ORD000167,PRD0969,Bajaj Calculator Base,Office Supplies,3,4255,18,2297.7,992.35,14070.35
ITM0000421,ORD000167,PRD0026,Pebble Tablet Premium,Electronics,2,114448,18,41201.28,43052.64,227044.64
ITM0000422,ORD000167,PRD0450,Pidilite Multivitamins Premium,Beauty & Health,1,2442,18,439.56,282.67,2598.89
ITM0000423,ORD000168,PRD0603,Finolex Board Game Max,Toys & Baby,3,2285,12,822.6,301.65,7375.95
ITM0000424,ORD000168,PRD0355,Fire-Boltt Children Story Base,Books,1,1410,0,0.0,44.69,1365.31
ITM0000425,ORD000168,PRD0473,Asian Paints Kajal Plus,Beauty & Health,2,2974,18,1070.64,1148.77,5869.87
ITM0000426,ORD000168,PRD0357,Havells Children Story Elite,Books,1,373,0,0.0,72.17,300.83
ITM0000427,ORD000169,PRD0849,V-Guard Dashboard Camera Base,Automotive,2,2662,28,1490.72,947.19,5867.53
ITM0000428,ORD000169,PRD0398,ITC Biography Premium,Books,1,918,0,0.0,155.85,762.15
ITM0000429,ORD000169,PRD0033,Dabur Smart TV Max,Electronics,2,46428,18,16714.08,1458.24,108111.84
ITM0000430,ORD000170,PRD0183,V-Guard Kurti Max,Fashion,3,12385,5,1857.75,6788.31,32224.44
ITM0000431,ORD000170,PRD0930,Reliance Printer Paper Lite,Office Supplies,2,1502,18,540.72,304.54,3240.18
ITM0000432,ORD000171,PRD0275,Fire-Boltt LED Bulb Premium,Home & Kitchen,1,5810,12,697.2,1104.3,5402.9
ITM0000433,ORD000171,PRD0274,Infosys LED Bulb Lite,Home & Kitchen,1,5254,12,630.48,285.03,5599.45
ITM0000434,ORD000171,PRD0173,Zebronics Sherwani Pro,Fashion,3,382,5,57.3,63.82,1139.48
ITM0000435,ORD000171,PRD0271,HDFC LED Bulb Max,Home & Kitchen,1,11265,12,1351.8,1801.75,10815.05
ITM0000436,ORD000172,PRD0326,Noise MBA Textbook Base,Books,2,527,0,0.0,199.4,854.6
ITM0000437,ORD000172,PRD0545,Bajaj Electricals Treadmill Plus,Sports & Fitness,2,46261,12,11102.64,5124.32,98500.32
ITM0000438,ORD000172,PRD0024,Dabur Tablet Pro,Electronics,2,101145,18,36412.2,14259.75,224442.45
ITM0000439,ORD000173,PRD0623,Usha Soft Toy Ultra,Toys & Baby,2,2966,12,711.84,838.35,5805.49
ITM0000440,ORD000173,PRD0880,Fire-Boltt Car Vacuum Ultra,Automotive,3,1773,28,1489.32,20.84,6787.48
ITM0000441,ORD000174,PRD0410,Godrej Face Cream Max,Beauty & Health,2,108,18,38.88,12.9,241.98
ITM0000442,ORD000175,PRD0727,Crompton Desi Ghee Classic,Grocery,3,1568,0,0.0,524.3,4179.7
ITM0000443,ORD000175,PRD0967,Titan Calculator Classic,Office Supplies,1,7441,18,1339.38,276.58,8503.8
ITM0000444,ORD000175,PRD0565,Marico Football Max,Sports & Fitness,3,21839,12,7862.04,2247.74,71131.3
ITM0000445,ORD000175,PRD0919,Asian Paints Pen Pack Elite,Office Supplies,1,2164,18,389.52,179.52,2374.0
ITM0000446,ORD000176,PRD0934,boAt File Folder Lite,Office Supplies,2,3331,18,1199.16,1264.37,6596.79
ITM0000447,ORD000177,PRD0491,Infosys Face Wash Base,Beauty & Health,1,2396,18,431.28,34.27,2793.01
ITM0000448,ORD000178,PRD0645,Gizmore Building Blocks Base,Toys & Baby,2,4990,12,1197.6,857.09,10320.51
ITM0000449,ORD000178,PRD0004,Godrej Smartphone Elite,Electronics,1,113203,18,20376.54,18469.1,115110.44
ITM0000450,ORD000179,PRD0549,Berger Treadmill Plus,Sports & Fitness,2,21195,12,5086.8,6555.94,40920.86
ITM0000451,ORD000179,PRD0712,Noise Organic Dal Premium,Grocery,1,1812,0,0.0,318.9,1493.1
ITM0000452,ORD000179,PRD0963,Havells Calculator Premium,Office Supplies,1,2045,18,368.1,47.8,2365.3
ITM0000453,ORD000179,PRD0373,Portronics Medical Guide Pro,Books,1,184,0,0.0,11.66,172.34
ITM0000454,ORD000180,PRD0112,Reliance Women Saree Premium,Fashion,3,2164,5,324.6,274.77,6541.83
ITM0000455,ORD000181,PRD0966,Infosys Calculator Premium,Office Supplies,2,4075,18,1467.0,860.08,8756.92
ITM0000456,ORD000181,PRD0831,Titan Tyre Inflator Pro,Automotive,2,2381,28,1333.36,36.25,6059.11
