order_id,customer_id,order_date,order_time,status,city,state,pincode,total_amount,gst_amount,shipping_charge,discount_amount,final_amount,payment_method,shipping_partner,tracking_id,delivered_date,is_cod,channel
ORD000143,CUST01636,10-02-2024,06:43:00,Delivered,Meerut,Uttar Pradesh,281262,92065.7,7439.1,0,3636.4,92065.7,Credit Card,Amazon Logistics,TRK676001143,13-02-2024,0,Website
ORD000144,CUST05996,19-02-2024,07:51:00,Delivered,Delhi,Delhi,560566,249672.35,44950.14,0,45000.79,249672.35,Debit Card,Ecom Express,TRK411758439,23-02-2024,0,App
ORD000145,CUST03745,04-01-2025,14:43:00,Delivered,Ahmedabad,Gujarat,704874,3665.31,513.42,0,390.11,3665.31,UPI,DTDC,TRK905053351,10-01-2025,0,Website
ORD000146,CUST05537,07-12-2024,04:13:00,Shipped,Jabalpur,Madhya Pradesh,337300,15454.43,609.65,0,372.22,15454.43,UPI,XpressBees,TRK839960739,,0,App
ORD000147,CUST03253,31-03-2024,15:09:00,Processing,Hubli,Karnataka,551008,3866.7,427.2,0,120.5,3866.7,UPI,Shadowfax,TRK810475462,,0,Website
ORD000148,CUST00510,15-08-2024,18:52:00,Delivered,Hubli,Karnataka,489243,1029.51,0.0,0,50.49,1029.51,Credit Card,Delhivery,TRK378218729,22-08-2024,0,App
ORD000149,CUST09544,14-10-2024,04:30:00,Delivered,Vijayawada,Andhra Pradesh,611348,51914.45,5756.4,0,1811.95,51914.45,UPI,Delhivery,TRK926474427,17-10-2024,0,Website
ORD000150,CUST01446,11-04-2025,21:28:00,Returned,Nashik,Maharashtra,592872,63102.17,7822.2,0,1526.03,63102.17,UPI,BlueDart,TRK128037690,,0,Website
ORD000151,CUST05603,26-12-2024,09:35:00,Delivered,Chandigarh,Chandigarh,387609,41281.24,5052.48,0,5875.24,41281.24,UPI,Shadowfax,TRK810295811,29-12-2024,0,Website
ORD000152,CUST01765,30-05-2024,23:43:00,Delivered,Amritsar,Punjab,558702,9545.0,1802.72,0,1599.72,9545.0,UPI,BlueDart,TRK830937219,01-06-2024,0,Website
ORD000153,CUST07752,22-04-2025,12:40:00,Delivered,Kota,Rajasthan,575508,307535.78,55919.16,0,59045.38,307535.78,Debit Card,DTDC,TRK530388039,25-04-2025,0,Website
ORD000154,CUST03548,05-12-2023,04:12:00,Delivered,Aurangabad,Maharashtra,309950,92318.94,14534.16,0,7565.22,92318.94,Net Banking,Delhivery,TRK127909896,08-12-2023,0,Website
ORD000155,CUST01759,20-07-2024,10:50:00,Delivered,Ahmedabad,Gujarat,586685,21912.62,2936.7,0,3029.08,21912.62,Net Banking,Ecom Express,TRK305117386,22-07-2024,0,App
ORD000156,CUST05513,22-12-2024,12:46:00,Delivered,Rajkot,Gujarat,289070,42142.39,6876.72,0,3873.33,42142.39,UPI,Amazon Logistics,TRK976982655,24-12-2024,0,Website
ORD000157,CUST03509,02-04-2024,16:08:00,Returned,Jodhpur,Rajasthan,184085,2229.28,355.86,0,103.58,2229.28,UPI,Shadowfax,TRK517222174,,0,Website
ORD000158,CUST09365,10-06-2024,03:09:00,Cancelled,Thane,Maharashtra,306401,29647.72,4563.9,0,2051.18,29647.72,UPI,Shadowfax,TRK957762878,,0,Website
ORD000159,CUST03834,26-10-2023,22:12:00,Delivered,Ludhiana,Punjab,175637,5149.59,291.6,0,974.01,5149.59,EMI,Amazon Logistics,TRK144767695,02-11-2023,0,App
ORD000160,CUST05420,20-04-2024,22:49:00,Delivered,Ludhiana,Punjab,285195,36691.24,5062.56,0,4243.32,36691.24,UPI,Shadowfax,TRK437873076,24-04-2024,0,Website
ORD000161,CUST06015,12-11-2023,03:22:00,Processing,Delhi,Delhi,103811,30471.4,7473.48,0,4181.08,30471.4,Debit Card,Ecom Express,TRK169994630,,0,Mobile Web
ORD000162,CUST07438,28-05-2025,22:59:00,Delivered,Nashik,Maharashtra,111371,9458.38,1562.76,0,786.38,9458.38,Net Banking,DTDC,TRK911223963,04-06-2025,0,App
ORD000163,CUST07297,22-11-2023,05:35:00,Returned,Surat,Gujarat,754302,6641.5,523.68,0,931.18,6641.5,UPI,XpressBees,TRK559632903,,0,Website
ORD000164,CUST09887,09-09-2023,15:38:00,Delivered,Firozabad,Uttar Pradesh,433956,25853.8,4555.8,0,4012.0,25853.8,UPI,XpressBees,TRK562734239,13-09-2023,0,Mobile Web
ORD000165,CUST02645,28-12-2023,03:20:00,Cancelled,Visakhapatnam,Andhra Pradesh,497835,27567.62,3397.86,0,1772.24,27567.62,Net Banking,DTDC,TRK684158481,,0,App
ORD000166,CUST08684,22-02-2024,09:45:00,Delivered,Rajkot,Gujarat,668364,10019.93,1617.84,0,585.91,10019.93,Credit Card,Ecom Express,TRK181711536,25-02-2024,0,Website
ORD000167,CUST05120,07-05-2025,09:17:00,Cancelled,Jodhpur,Rajasthan,380448,248924.74,44743.14,0,44391.4,248924.74,UPI,DTDC,TRK856538467,,0,Mobile Web
ORD000168,CUST04468,22-11-2024,19:49:00,Delivered,Amritsar,Punjab,671421,14911.96,1893.24,0,1567.28,14911.96,Debit Card,XpressBees,TRK188760898,25-11-2024,0,App
ORD000169,CUST00459,31-08-2023,12:12:00,Delivered,Raipur,Chhattisgarh,114353,114741.52,18204.8,0,2561.28,114741.52,UPI,Ecom Express,TRK420530819,04-09-2023,0,Website
ORD000170,CUST07649,17-07-2023,06:29:00,Shipped,Bhopal,Madhya Pradesh,194240,35464.62,2398.47,0,7092.85,35464.62,Debit Card,BlueDart,TRK393468021,,0,App
ORD000171,CUST00415,11-01-2025,18:49:00,Delivered,Rajkot,Gujarat,270362,22956.88,2736.78,0,3254.9,22956.88,UPI,Amazon Logistics,TRK905489444,15-01-2025,0,Website
ORD000172,CUST01018,22-06-2024,22:36:00,Shipped,Kolkata,West Bengal,704112,323797.37,47514.84,0,19583.47,323797.37,Credit Card,Ecom Express,TRK889233341,,0,Mobile Web
ORD000173,CUST04250,11-04-2025,04:01:00,Delivered,Dhanbad,Jharkhand,273687,12592.97,2201.16,0,859.19,12592.97,UPI,BlueDart,TRK322755611,16-04-2025,0,Mobile Web
ORD000174,CUST01495,14-05-2024,19:01:00,Returned,Jodhpur,Rajasthan,366904,241.98,38.88,40,12.9,281.98,Credit Card,DTDC,TRK715941452,,0,Website
ORD000175,CUST08941,01-12-2023,23:37:00,Delivered,Ranchi,Jharkhand,308774,86188.8,9590.94,0,3228.14,86188.8,UPI,Ecom Express,TRK285640771,04-12-2023,0,App
ORD000176,CUST07177,19-06-2024,12:26:00,Delivered,Chennai,Tamil Nadu,251528,6596.79,1199.16,0,1264.37,6596.79,Credit Card,Amazon Logistics,TRK248570534,22-06-2024,0,Mobile Web
ORD000177,CUST04451,22-12-2023,13:29:00,Delivered,Ahmedabad,Gujarat,793773,2793.01,431.28,0,34.27,2793.01,UPI,BlueDart,TRK278196573,28-12-2023,0,App
ORD000178,CUST01810,26-04-2025,16:23:00,Delivered,Varanasi,Uttar Pradesh,767139,125430.95,21574.14,0,19326.19,125430.95,Credit Card,Delhivery,TRK475446126,29-04-2025,0,Website
ORD000179,CUST00858,19-04-2025,16:31:00,Processing,Hyderabad,Telangana,772165,44951.6,5454.9,0,6934.3,44951.6,Debit Card,Amazon Logistics,TRK928711069,,0,App
ORD000180,CUST03499,22-02-2024,08:16:00,Delivered,Vadodara,Gujarat,235104,6541.83,324.6,0,274.77,6541.83,UPI,Amazon Logistics,TRK601868484,26-02-2024,0,App
ORD000181,CUST03233,23-08-2023,07:44:00,Delivered,Allahabad,Uttar Pradesh,375167,343669.34,55042.42,0,15574.08,343669.34,Wallet,BlueDart,TRK411768309,25-08-2023,0,Mobile Web
ORD000182,CUST01123,10-05-2024,15:21:00,Delivered,Madurai,Tamil Nadu,451397,102536.05,17534.48,0,5366.43,102536.05,Cash on Delivery,DTDC,TRK446953571,17-05-2024,1,Website
ORD000183,CUST04394,28-08-2023,18:39:00,Shipped,Hyderabad,Telangana,106355,2435.99,0.0,0,184.01,2435.99,UPI,XpressBees,TRK557895205,,0,App
ORD000184,CUST07255,11-02-2024,02:16:00,Delivered,Mumbai,Maharashtra,755607,16055.91,3019.72,0,1082.81,16055.91,Net Banking,Delhivery,TRK316254863,14-02-2024,0,App
ORD000185,CUST09739,29-12-2023,00:26:00,Delivered,Ranchi,Jharkhand,601092,127840.54,14495.7,0,4555.16,127840.54,Cash on Delivery,Delhivery,TRK936548423,31-12-2023,1,App
ORD000186,CUST04505,08-07-2024,11:28:00,Delivered,Meerut,Uttar Pradesh,440400,89802.53,11664.6,0,18846.07,89802.53,Credit Card,Shadowfax,TRK225481723,15-07-2024,0,App
ORD000187,CUST08505,20-03-2025,04:45:00,Delivered,Jodhpur,Rajasthan,260623,5554.15,824.04,0,851.89,5554.15,Cash on Delivery,Ecom Express,TRK537994572,23-03-2025,1,Website
ORD000188,CUST06116,13-09-2023,21:51:00,Delivered,Madurai,Tamil Nadu,258534,39782.64,4558.92,0,2767.28,39782.64,UPI,Ecom Express,TRK386337168,19-09-2023,0,App
ORD000189,CUST00093,06-08-2024,00:29:00,Shipped,Vijayawada,Andhra Pradesh,202730,8543.6,502.94,0,852.34,8543.6,UPI,Shadowfax,TRK500681464,,0,Website
ORD000190,CUST05469,20-06-2025,21:27:00,Delivered,Meerut,Uttar Pradesh,131405,20219.43,859.86,0,2636.43,20219.43,Wallet,Ecom Express,TRK660508582,25-06-2025,0,App
ORD000191,CUST05196,23-11-2023,07:52:00,Delivered,Navi Mumbai,Maharashtra,122183,27237.07,4589.44,0,2082.37,27237.07,Debit Card,Ecom Express,TRK218167072,29-11-2023,0,Website
ORD000192,CUST03471,31-08-2023,03:24:00,Delivered,Navi Mumbai,Maharashtra,206320,417398.96,74444.94,0,71336.98,417398.96,Cash on Delivery,Ecom Express,TRK532736500,06-09-2023,1,Mobile Web
ORD000193,CUST04514,26-06-2024,21:53:00,Returned,Amritsar,Punjab,348880,11857.44,579.4,0,309.96,11857.44,Credit Card,Delhivery,TRK902109653,,0,App
ORD000194,CUST05459,19-05-2025,14:14:00,Processing,Meerut,Uttar Pradesh,195659,2094.31,237.6,0,221.29,2094.31,Debit Card,Delhivery,TRK499345975,,0,App
ORD000195,CUST01558,04-12-2024,01:58:00,Shipped,Hyderabad,Telangana,732019,15225.58,2021.76,0,653.18,15225.58,UPI,DTDC,TRK209692093,,0,App
ORD000196,CUST00238,21-04-2025,22:22:00,Returned,Dhanbad,Jharkhand,460720,3545.81,449.88,0,653.07,3545.81,Wallet,XpressBees,TRK383562027,,0,App
ORD000197,CUST08716,16-07-2023,12:04:00,Cancelled,Nashik,Maharashtra,199308,15747.67,2808.72,0,2665.05,15747.67,Credit Card,BlueDart,TRK499071560,,0,Website
ORD000198,CUST08203,02-04-2024,17:49:00,Delivered,Srinagar,Jammu & Kashmir,603391,14269.29,1904.04,0,2053.75,14269.29,Cash on Delivery,XpressBees,TRK238018836,08-04-2024,1,App
ORD000199,CUST09019,28-01-2024,04:51:00,Delivered,Ludhiana,Punjab,165107,75237.54,12976.8,0,5492.26,75237.54,Cash on Delivery,BlueDart,TRK886028365,01-02-2024,1,Website
ORD000200,CUST09593,07-01-2024,17:21:00,Cancelled,Bhopal,Madhya Pradesh,545353,13833.95,3040.8,0,66.85,13833.95,Credit Card,Delhivery,TRK770827095,,0,App
ORD000201,CUST00627,21-06-2025,15:49:00,Delivered,Delhi,Delhi,353887,59423.84,7134.12,0,1981.28,59423.84,Cash on Delivery,Ecom Express,TRK457580115,26-06-2025,1,App
ORD000202,CUST06636,31-03-2024,14:31:00,Delivered,Dhanbad,Jharkhand,210951,113796.29,12475.8,0,6296.51,113796.29,UPI,BlueDart,TRK224145976,05-04-2024,0,App
ORD000203,CUST04487,06-10-2024,13:00:00,Cancelled,Bhopal,Madhya Pradesh,684027,32145.76,7201.32,0,774.56,32145.76,UPI,XpressBees,TRK531167401,,0,Mobile Web
ORD000204,CUST09878,15-07-2023,13:08:00,Delivered,Guwahati,Assam,689131,26288.11,3439.5,0,1624.39,26288.11,Credit Card,Delhivery,TRK823431604,19-07-2023,0,Website
ORD000205,CUST00815,25-05-2024,05:18:00,Delivered,Jodhpur,Rajasthan,184113,17147.11,1790.76,0,1508.65,17147.11,UPI,Ecom Express,TRK416494542,27-05-2024,0,App
ORD000206,CUST03619,31-10-2023,03:06:00,Delivered,Meerut,Uttar Pradesh,731484,7113.94,1138.86,0,351.92,7113.94,Debit Card,XpressBees,TRK694870994,03-11-2023,0,App
ORD000207,CUST05082,31-10-2023,01:52:00,Delivered,Agra,Uttar Pradesh,786869,96307.75,15792.34,0,16498.59,96307.75,Cash on Delivery,Amazon Logistics,TRK336369890,07-11-2023,1,Mobile Web
ORD000208,CUST08087,31-12-2023,08:04:00,Delivered,Vijayawada,Andhra Pradesh,282291,10044.67,2319.52,0,558.85,10044.67,Wallet,DTDC,TRK648933263,07-01-2024,0,Website
ORD000209,CUST05587,20-05-2025,06:38:00,Delivered,Mysuru,Karnataka,739161,1233.96,194.4,0,40.44,1233.96,UPI,BlueDart,TRK882266029,24-05-2025,0,App
ORD000210,CUST02792,13-02-2025,23:05:00,Delivered,Ranchi,Jharkhand,536702,36873.49,5852.52,0,1493.03,36873.49,Net Banking,Amazon Logistics,TRK668900656,17-02-2025,0,Mobile Web
ORD000211,CUST01082,25-04-2024,23:16:00,Delivered,Mumbai,Maharashtra,385813,8664.16,1148.04,0,1453.88,8664.16,Cash on Delivery,Delhivery,TRK405027730,29-04-2024,1,App
ORD000212,CUST06215,09-11-2023,06:18:00,Delivered,Srinagar,Jammu & Kashmir,665713,7865.15,1321.54,0,994.39,7865.15,Credit Card,Shadowfax,TRK262686213,13-11-2023,0,App
ORD000213,CUST07323,25-10-2024,02:12:00,Delivered,Solapur,Maharashtra,744950,69018.03,8442.0,0,10645.97,69018.03,Credit Card,DTDC,TRK357992462,28-10-2024,0,Website
ORD000214,CUST07813,19-09-2024,03:16:00,Shipped,Madurai,Tamil Nadu,499912,6905.86,157.68,0,940.82,6905.86,Credit Card,DTDC,TRK233802620,,0,Mobile Web
ORD000215,CUST00976,02-08-2024,08:01:00,Delivered,Srinagar,Jammu & Kashmir,169436,33519.03,1726.05,0,2728.02,33519.03,UPI,DTDC,TRK337287767,05-08-2024,0,Website
ORD000216,CUST09471,09-06-2025,12:26:00,Cancelled,Chennai,Tamil Nadu,169849,73465.13,12387.5,0,6571.37,73465.13,Debit Card,Delhivery,TRK500929461,,0,Website
ORD000217,CUST03934,21-09-2023,12:11:00,Delivered,Vadodara,Gujarat,669732,102847.37,12829.32,0,8214.95,102847.37,EMI,XpressBees,TRK769436238,27-09-2023,0,App
ORD000218,CUST00485,05-10-2023,23:25:00,Returned,Madurai,Tamil Nadu,688784,25693.3,3324.9,0,2874.6,25693.3,UPI,BlueDart,TRK945086796,,0,App
ORD000219,CUST07214,16-01-2025,12:20:00,Delivered,Hubli,Karnataka,409751,100236.3,12641.96,0,6574.66,100236.3,UPI,Amazon Logistics,TRK324310872,18-01-2025,0,Mobile Web
ORD000220,CUST02202,06-10-2023,03:20:00,Delivered,Kanpur,Uttar Pradesh,519893,79991.02,9837.36,0,11824.34,79991.02,EMI,Amazon Logistics,TRK276281533,10-10-2023,0,Mobile Web
ORD000221,CUST03508,06-07-2024,01:31:00,Delivered,Mysuru,Karnataka,663753,422171.01,73408.41,0,63761.4,422171.01,Debit Card,Ecom Express,TRK941630681,12-07-2024,0,Website
ORD000222,CUST06515,08-01-2025,22:19:00,Delivered,Vijayawada,Andhra Pradesh,508815,20655.74,4639.04,0,551.3,20655.74,UPI,DTDC,TRK974323694,14-01-2025,0,Website
ORD000223,CUST02940,21-12-2024,19:02:00,Cancelled,Faridabad,Haryana,253974,111634.16,13003.62,0,12648.46,111634.16,UPI,BlueDart,TRK860118932,,0,Mobile Web
ORD000224,CUST03260,03-04-2024,14:16:00,Delivered,Hyderabad,Telangana,240129,31192.13,5585.36,0,3335.23,31192.13,Cash on Delivery,Shadowfax,TRK298098046,10-04-2024,1,App
ORD000225,CUST02060,23-07-2024,19:19:00,Delivered,Ludhiana,Punjab,188663,13672.74,1922.34,0,636.6,13672.74,UPI,BlueDart,TRK134607915,30-07-2024,0,Website
ORD000226,CUST03966,15-05-2025,14:58:00,Delivered,Jodhpur,Rajasthan,256425,28542.52,1440.15,0,2312.63,28542.52,UPI,Delhivery,TRK950114750,22-05-2025,0,App
ORD000227,CUST05702,29-02-2024,20:31:00,Cancelled,Pune,Maharashtra,595262,9510.35,1154.52,0,1265.17,9510.35,UPI,BlueDart,TRK870284426,,0,Website
ORD000228,CUST01372,12-03-2024,11:46:00,Returned,Raipur,Chhattisgarh,276183,2354.38,257.76,0,51.38,2354.38,Debit Card,XpressBees,TRK962956719,,0,Mobile Web
ORD000229,CUST02472,18-04-2025,22:38:00,Delivered,Jabalpur,Madhya Pradesh,398980,550.03,99.72,0,103.69,550.03,Debit Card,Ecom Express,TRK430759766,20-04-2025,0,Website
ORD000230,CUST06505,14-02-2025,18:33:00,Delivered,Kolkata,West Bengal,201444,194368.44,31156.11,0,15833.67,194368.44,UPI,Amazon Logistics,TRK125978265,17-02-2025,0,App
ORD000231,CUST06242,20-06-2025,00:19:00,Cancelled,Raipur,Chhattisgarh,240784,141237.63,22224.42,0,18466.79,141237.63,EMI,Shadowfax,TRK488747349,,0,Website
ORD000232,CUST01027,30-07-2024,06:18:00,Processing,Ludhiana,Punjab,209586,3745.58,417.24,0,148.66,3745.58,Wallet,Amazon Logistics,TRK837804477,,0,App
ORD000233,CUST04177,08-10-2024,22:10:00,Returned,Jodhpur,Rajasthan,249478,19524.88,1892.52,0,1790.64,19524.88,UPI,BlueDart,TRK686271190,,0,Mobile Web
ORD000234,CUST08916,20-01-2025,14:51:00,Delivered,Bareilly,Uttar Pradesh,165254,2047.11,111.2,0,288.09,2047.11,UPI,Shadowfax,TRK270104235,24-01-2025,0,Website
ORD000235,CUST06584,12-04-2024,20:34:00,Cancelled,Coimbatore,Tamil Nadu,544640,32126.64,5688.66,0,2935.02,32126.64,Debit Card,BlueDart,TRK712756261,,0,Mobile Web
ORD000236,CUST01372,25-05-2025,06:50:00,Delivered,Raipur,Chhattisgarh,634350,90907.52,12370.32,0,15233.8,90907.52,UPI,Shadowfax,TRK578473082,31-05-2025,0,App
ORD000237,CUST01671,09-08-2023,10:31:00,Cancelled,Allahabad,Uttar Pradesh,422501,45149.5,5578.08,0,3927.58,45149.5,UPI,BlueDart,TRK438464507,,0,Website
ORD000238,CUST07468,20-05-2024,23:48:00,Returned,Nashik,Maharashtra,657320,4096.21,293.88,0,702.67,4096.21,Net Banking,Ecom Express,TRK120086114,,0,Website
ORD000239,CUST02441,19-07-2023,07:40:00,Shipped,Madurai,Tamil Nadu,291454,178373.12,24474.68,0,1288.56,178373.12,Cash on Delivery,Shadowfax,TRK377948057,,1,App
ORD000240,CUST08108,06-08-2024,06:28:00,Delivered,Ranchi,Jharkhand,625142,57430.82,6967.92,0,8168.1,57430.82,Cash on Delivery,Ecom Express,TRK707356934,08-08-2024,1,Website
ORD000241,CUST02098,10-11-2024,20:38:00,Delivered,Hyderabad,Telangana,362123,6778.98,1174.32,0,919.34,6778.98,Credit Card,BlueDart,TRK491842083,13-11-2024,0,App
ORD000242,CUST04952,16-12-2024,02:53:00,Delivered,Varanasi,Uttar Pradesh,756515,239537.06,35863.2,0,8531.14,239537.06,Debit Card,Ecom Express,TRK677751719,18-12-2024,0,Mobile Web
ORD000243,CUST01494,15-07-2024,19:23:00,Delivered,Nagpur,Maharashtra,141886,86534.84,10707.12,0,13398.28,86534.84,UPI,Amazon Logistics,TRK694653495,22-07-2024,0,App
ORD000244,CUST06993,20-03-2025,00:11:00,Delivered,Varanasi,Uttar Pradesh,155356,50551.41,5811.16,0,3564.75,50551.41,Credit Card,Shadowfax,TRK652617172,26-03-2025,0,App
ORD000245,CUST03061,29-10-2023,01:28:00,Delivered,Thane,Maharashtra,433339,19455.26,2465.1,0,1482.84,19455.26,Net Banking,Shadowfax,TRK605396226,31-10-2023,0,App
ORD000246,CUST01276,19-10-2024,02:44:00,Delivered,Bareilly,Uttar Pradesh,791808,46824.53,4125.6,0,6904.07,46824.53,UPI,Ecom Express,TRK121110821,23-10-2024,0,App
ORD000247,CUST04177,21-08-2024,19:39:00,Delivered,Jodhpur,Rajasthan,391164,9587.55,1113.48,0,1848.93,9587.55,UPI,DTDC,TRK963149735,28-08-2024,0,App
ORD000248,CUST05879,11-10-2024,13:19:00,Delivered,Ahmedabad,Gujarat,780381,9680.62,0.0,0,1164.38,9680.62,UPI,Amazon Logistics,TRK128841436,14-10-2024,0,Website
ORD000249,CUST09364,10-03-2024,17:17:00,Delivered,Bengaluru,Karnataka,434155,11715.95,2259.86,0,1403.91,11715.95,UPI,DTDC,TRK450250301,12-03-2024,0,App
ORD000250,CUST05108,28-09-2023,10:58:00,Delivered,Mumbai,Maharashtra,791430,199697.13,28563.75,0,7825.62,199697.13,Debit Card,Ecom Express,TRK154830209,04-10-2023,0,Mobile Web
ORD000251,CUST09048,08-10-2023,00:37:00,Shipped,Amritsar,Punjab,421708,197350.01,29063.16,0,6068.15,197350.01,Net Banking,Shadowfax,TRK392808588,,0,App
ORD000252,CUST01255,06-05-2025,17:38:00,Processing,Surat,Gujarat,748747,51385.55,9401.58,0,10247.03,51385.55,UPI,DTDC,TRK911214385,,0,App
ORD000253,CUST00511,02-12-2023,14:18:00,Processing,Vijayawada,Andhra Pradesh,554158,36170.61,3399.54,0,4136.93,36170.61,Net Banking,BlueDart,TRK598104009,,0,Mobile Web
ORD000254,CUST09382,03-10-2023,01:43:00,Delivered,Faridabad,Haryana,458253,398695.1,70173.0,0,61327.9,398695.1,UPI,XpressBees,TRK433761587,09-10-2023,0,App
ORD000255,CUST04155,04-09-2023,08:34:00,Delivered,Dhanbad,Jharkhand,193755,2382.51,0.0,0,338.49,2382.51,UPI,DTDC,TRK259248847,07-09-2023,0,App
ORD000256,CUST04272,03-07-2023,16:04:00,Delivered,Vadodara,Gujarat,179452,9012.94,947.76,0,1762.82,9012.94,Credit Card,DTDC,TRK731610898,09-07-2023,0,App
ORD000257,CUST07912,07-08-2023,09:58:00,Cancelled,Rajkot,Gujarat,704427,1098.24,0.0,0,221.76,1098.24,UPI,Amazon Logistics,TRK676639411,,0,Website
ORD000258,CUST05828,31-08-2024,00:11:00,Processing,Indore,Madhya Pradesh,797515,24396.61,3580.68,0,2379.07,24396.61,Credit Card,Amazon Logistics,TRK532125296,,0,Website
ORD000259,CUST00827,19-07-2023,14:09:00,Delivered,Aurangabad,Maharashtra,715008,42055.38,4669.92,0,2940.54,42055.38,UPI,Shadowfax,TRK572361685,25-07-2023,0,App
ORD000260,CUST01219,28-10-2024,16:43:00,Returned,Mumbai,Maharashtra,183737,15097.46,1279.44,0,791.98,15097.46,Debit Card,Delhivery,TRK472462971,,0,Website
ORD000261,CUST01147,19-08-2023,08:13:00,Processing,Ludhiana,Punjab,650468,48496.23,5272.68,0,2210.45,48496.23,Debit Card,Delhivery,TRK941694435,,0,App
ORD000262,CUST03296,06-07-2023,10:09:00,Cancelled,Bhopal,Madhya Pradesh,715114,47795.11,4905.36,0,2224.25,47795.11,UPI,Delhivery,TRK190221976,,0,App
ORD000263,CUST00282,12-06-2024,19:32:00,Shipped,Gwalior,Madhya Pradesh,325279,21054.59,3497.58,0,2378.99,21054.59,Debit Card,Ecom Express,TRK312488064,,0,App
ORD000264,CUST04114,17-06-2024,07:52:00,Returned,Meerut,Uttar Pradesh,184818,58648.73,8966.88,0,134.15,58648.73,UPI,Shadowfax,TRK565718669,,0,App
ORD000265,CUST03717,21-05-2024,15:01:00,Delivered,Hyderabad,Telangana,538360,137523.28,19652.7,0,10217.42,137523.28,Credit Card,XpressBees,TRK756595679,26-05-2024,0,App
ORD000266,CUST05398,21-06-2025,10:08:00,Delivered,Ahmedabad,Gujarat,114941,227044.93,35171.7,0,15749.77,227044.93,Cash on Delivery,Ecom Express,TRK702558964,25-06-2025,1,App
ORD000267,CUST06060,19-04-2024,22:27:00,Delivered,Amritsar,Punjab,251648,14982.82,2663.46,0,2477.64,14982.82,Cash on Delivery,Shadowfax,TRK966423774,24-04-2024,1,App
ORD000268,CUST09656,21-12-2023,12:51:00,Delivered,Solapur,Maharashtra,106160,9745.35,1287.72,0,694.37,9745.35,UPI,Ecom Express,TRK397733479,26-12-2023,0,App
ORD000269,CUST00907,29-11-2024,15:32:00,Delivered,Nashik,Maharashtra,466626,428595.74,71716.86,0,41548.12,428595.74,UPI,XpressBees,TRK254225420,01-12-2024,0,Website
ORD000270,CUST03603,18-01-2024,09:34:00,Delivered,Lucknow,Uttar Pradesh,696950,17754.51,1624.02,0,1800.51,17754.51,Credit Card,Amazon Logistics,TRK405022337,24-01-2024,0,Website
ORD000271,CUST07618,14-03-2024,09:05:00,Delivered,Tiruchirappalli,Tamil Nadu,611368,20559.78,2231.76,0,1761.98,20559.78,Net Banking,Ecom Express,TRK938448018,16-03-2024,0,App
ORD000272,CUST06819,16-03-2024,11:34:00,Delivered,Delhi,Delhi,420042,18660.82,2765.28,0,1521.46,18660.82,UPI,Delhivery,TRK858596346,20-03-2024,0,App
ORD000273,CUST01249,05-06-2025,06:25:00,Delivered,Bareilly,Uttar Pradesh,428141,315434.72,55321.08,0,43452.36,315434.72,UPI,DTDC,TRK291765595,08-06-2025,0,Website
ORD000274,CUST09783,23-11-2023,13:47:00,Delivered,Tiruchirappalli,Tamil Nadu,660015,10855.09,754.49,0,918.4,10855.09,Credit Card,Amazon Logistics,TRK898086227,30-11-2023,0,App
ORD000275,CUST04322,14-07-2023,05:24:00,Delivered,Bhopal,Madhya Pradesh,487019,88886.36,15812.88,0,16126.52,88886.36,EMI,Amazon Logistics,TRK761085016,17-07-2023,0,Website
ORD000276,CUST08772,09-06-2025,12:45:00,Delivered,Bareilly,Uttar Pradesh,135324,11225.28,1375.2,0,1609.92,11225.28,Cash on Delivery,XpressBees,TRK993646056,12-06-2025,1,App
ORD000277,CUST08999,08-03-2025,00:47:00,Delivered,Pune,Maharashtra,520203,46578.2,5692.44,0,5104.24,46578.2,Credit Card,Delhivery,TRK695588584,14-03-2025,0,App
ORD000278,CUST08736,26-04-2024,07:53:00,Delivered,Agra,Uttar Pradesh,118947,63426.74,6487.44,0,10569.7,63426.74,Debit Card,BlueDart,TRK360626735,02-05-2024,0,Website
ORD000279,CUST05975,09-04-2025,16:51:00,Delivered,Mysuru,Karnataka,544461,130507.36,23020.2,0,20402.84,130507.36,Net Banking,Ecom Express,TRK503447996,16-04-2025,0,Website
ORD000280,CUST09779,30-05-2025,12:35:00,Shipped,Firozabad,Uttar Pradesh,767719,96952.72,16313.76,0,12735.04,96952.72,UPI,Ecom Express,TRK593514696,,0,Website
